PassengerId,HomePlanet,CryoSleep,Cabin,Destination,VIP,Transported,Group,GroupNum,GroupSize,Deck,Side,RoomService_Trimmed,FoodCourt_Cat,Spa_Trimmed,VRDeck_Trimmed,ShoppingMall_Cat,FamilySize_Cat
1548_02,Europa,True,B/50/P,TRAPPIST-1e,False,True,1548,2,2,B,P,0.0,0,0.0,0.0,0,1+
1550_01,Europa,False,C/58/S,TRAPPIST-1e,False,False,1550,1,2,C,S,1.0,101+,42.0,4030.0,0,1+
1550_02,Europa,False,G/734/S,55 Cancri e,True,False,1550,2,2,G,S,3087.24,101+,0.0,235.0,0,1+
1551_01,Europa,False,E/96/P,TRAPPIST-1e,False,True,1551,1,1,E,P,0.0,101+,0.0,1460.0,1-50,1+
1552_01,Earth,True,G/240/S,TRAPPIST-1e,False,False,1552,1,1,G,S,0.0,0,0.0,0.0,0,1+
1555_01,Europa,False,A/18/S,TRAPPIST-1e,False,False,1555,1,1,A,S,0.0,101+,2987.0,0.0,0,1+
1558_01,Earth,False,G/247/P,TRAPPIST-1e,False,False,1558,1,1,G,P,877.0,1-50,0.0,1.0,0,1+
1560_01,Earth,False,G/242/S,TRAPPIST-1e,False,False,1560,1,1,G,S,0.0,1-50,0.0,837.0,1-50,1+
1561_01,Earth,False,F/305/P,55 Cancri e,False,False,1561,1,1,F,P,1030.0,0,0.0,1122.0,0,1+
1562_01,Earth,False,F/306/P,TRAPPIST-1e,False,False,1562,1,1,F,P,341.0,0,102.0,0.0,101+,1+
1564_01,Mars,True,F/303/S,TRAPPIST-1e,False,False,1564,1,1,F,S,0.0,0,0.0,0.0,0,1+
1565_01,Earth,False,F/304/S,PSO J318.5-22,False,False,1565,1,1,F,S,0.0,101+,0.0,766.0,0,1+
1567_01,Europa,True,B/53/P,TRAPPIST-1e,False,True,1567,1,1,B,P,0.0,0,0.0,0.0,0,1
1568_01,Earth,False,G/734/S,TRAPPIST-1e,False,False,1568,1,2,G,S,1018.0,51-100,9.0,0.0,0,1+
1568_02,Earth,True,G/248/P,PSO J318.5-22,False,True,1568,2,2,G,P,0.0,0,0.0,0.0,0,1+
1569_01,Mars,True,F/308/P,TRAPPIST-1e,False,True,1569,1,1,F,P,0.0,0,0.0,0.0,0,1+
1572_01,Earth,False,G/249/P,TRAPPIST-1e,False,False,1572,1,2,G,P,758.0,1-50,0.0,0.0,1-50,1+
1572_02,Earth,False,F/309/P,TRAPPIST-1e,False,False,1572,2,2,F,P,4.0,0,723.0,0.0,101+,1+
1573_01,Mars,False,D/56/S,TRAPPIST-1e,False,False,1573,1,1,D,S,938.0,0,0.0,162.0,51-100,1+
1576_01,Mars,False,E/97/P,TRAPPIST-1e,False,False,1576,1,1,E,P,641.0,0,0.0,16.0,101+,1+
1577_01,Earth,False,F/310/P,TRAPPIST-1e,False,True,1577,1,1,F,P,0.0,101+,0.0,0.0,0,1+
1578_01,Earth,False,E/98/P,TRAPPIST-1e,False,False,1578,1,1,E,P,0.0,1-50,176.0,783.0,0,1+
1579_01,Earth,False,F/311/P,55 Cancri e,False,True,1579,1,1,F,P,333.0,101+,1.0,0.0,0,1+
1580_01,Earth,False,G/246/S,TRAPPIST-1e,False,False,1580,1,2,G,S,0.0,0,0.0,714.0,1-50,1+
1580_02,Earth,False,G/246/S,TRAPPIST-1e,False,False,1580,2,2,G,S,428.0,0,0.0,424.0,1-50,1+
1581_01,Mars,True,F/312/P,TRAPPIST-1e,False,True,1581,1,2,F,P,0.0,0,0.0,0.0,0,1+
1581_02,Mars,True,G/734/S,TRAPPIST-1e,False,True,1581,2,2,G,S,0.0,0,0.0,0.0,0,1+
1584_01,Earth,False,F/314/P,TRAPPIST-1e,False,False,1584,1,2,F,P,433.0,0,371.0,0.0,0,1+
1584_02,Earth,True,G/251/P,TRAPPIST-1e,False,False,1584,2,2,G,P,0.0,0,0.0,0.0,0,1+
1585_01,Earth,True,G/252/P,TRAPPIST-1e,False,True,1585,1,1,G,P,0.0,0,0.0,0.0,0,1
1588_01,Europa,True,E/99/P,TRAPPIST-1e,False,True,1588,1,2,E,P,0.0,0,0.0,0.0,0,1+
1588_02,Europa,False,E/99/P,55 Cancri e,False,True,1588,2,2,E,P,0.0,101+,724.0,0.0,0,1+
1590_01,Europa,False,D/57/S,TRAPPIST-1e,False,True,1590,1,2,D,S,0.0,101+,12.0,7.0,1-50,1+
1590_02,Europa,False,D/57/S,55 Cancri e,False,False,1590,2,2,D,S,0.0,1-50,33.0,2439.0,1-50,1+
1592_01,Europa,False,C/60/S,TRAPPIST-1e,False,True,1592,1,2,C,S,305.0,101+,320.0,341.0,0,1+
1592_02,Europa,False,C/60/S,55 Cancri e,False,True,1592,2,2,C,S,16.0,101+,0.0,196.0,101+,1+
1593_01,Earth,False,E/114/S,TRAPPIST-1e,False,False,1593,1,1,E,S,5.0,51-100,732.0,0.0,0,1+
1594_01,Earth,False,G/253/P,TRAPPIST-1e,False,True,1594,1,1,G,P,0.0,1-50,2.0,923.0,0,1+
1595_01,Europa,False,C/57/P,55 Cancri e,False,True,1595,1,1,C,P,0.0,101+,0.0,36.0,0,1+
1596_01,Europa,True,B/54/P,TRAPPIST-1e,False,True,1596,1,1,B,P,0.0,0,0.0,0.0,0,1
1597_01,Earth,True,G/254/P,TRAPPIST-1e,False,True,1597,1,1,G,P,0.0,0,0.0,0.0,0,1+
1599_01,Europa,True,C/58/P,TRAPPIST-1e,False,True,1599,1,2,C,P,0.0,0,0.0,0.0,0,1+
1599_02,Europa,True,C/58/P,55 Cancri e,False,True,1599,2,2,C,P,0.0,0,0.0,0.0,0,1+
1601_01,Earth,False,G/255/P,TRAPPIST-1e,False,False,1601,1,1,G,P,22.0,1-50,747.0,0.0,0,1+
1602_01,Earth,False,F/307/S,TRAPPIST-1e,False,False,1602,1,1,F,S,0.0,0,2681.0,55.0,0,1+
1603_01,Earth,False,F/317/P,TRAPPIST-1e,False,False,1603,1,3,F,P,0.0,101+,0.0,119.0,0,1+
1603_02,Earth,True,G/256/P,TRAPPIST-1e,False,True,1603,2,3,G,P,0.0,0,0.0,0.0,0,1+
1603_03,Earth,False,G/256/P,55 Cancri e,False,True,1603,3,3,G,P,0.0,0,0.0,0.0,0,1+
1604_01,Earth,False,G/257/P,TRAPPIST-1e,False,False,1604,1,1,G,P,2.0,1-50,616.0,161.0,0,1+
1606_01,Europa,False,E/116/S,TRAPPIST-1e,False,True,1606,1,1,E,S,13.0,101+,1435.0,22.0,0,1+
1608_01,Earth,False,F/319/P,TRAPPIST-1e,False,False,1608,1,1,F,P,1158.0,101+,2.0,0.0,101+,1+
1611_01,Earth,False,G/248/S,TRAPPIST-1e,False,True,1611,1,1,G,S,0.0,101+,0.0,44.0,0,1+
1612_01,Europa,False,E/101/P,TRAPPIST-1e,False,True,1612,1,2,E,P,0.0,101+,2.0,341.0,0,1+
1612_02,Europa,True,E/101/P,TRAPPIST-1e,False,True,1612,2,2,E,P,0.0,0,0.0,0.0,0,1+
1613_01,Earth,False,G/734/S,55 Cancri e,False,False,1613,1,1,G,S,825.0,1-50,0.0,42.0,0,1+
1614_01,Mars,False,F/321/P,TRAPPIST-1e,True,False,1614,1,1,F,P,432.0,0,35.0,0.0,101+,1+
1615_01,Earth,False,F/322/P,TRAPPIST-1e,False,False,1615,1,3,F,P,0.0,0,685.0,0.0,1-50,1+
1615_02,Earth,True,G/259/P,TRAPPIST-1e,False,True,1615,2,3,G,P,0.0,0,0.0,0.0,0,1+
1615_03,Earth,False,G/259/P,TRAPPIST-1e,False,True,1615,3,3,G,P,0.0,0,0.0,0.0,0,1+
1617_01,Mars,False,D/53/P,PSO J318.5-22,False,False,1617,1,1,D,P,295.0,101+,515.0,0.0,1-50,1+
1619_01,Earth,True,G/249/S,TRAPPIST-1e,False,True,1619,1,1,G,S,0.0,0,0.0,0.0,0,1+
1621_01,Earth,False,F/308/S,55 Cancri e,False,True,1621,1,2,F,S,553.0,0,239.0,8.0,1-50,1+
1621_02,Earth,False,F/308/S,PSO J318.5-22,False,False,1621,2,2,F,S,172.0,101+,0.0,341.0,1-50,1+
1622_01,Mars,True,F/323/P,TRAPPIST-1e,False,True,1622,1,1,F,P,0.0,0,0.0,0.0,0,1+
1624_01,Earth,True,G/250/S,PSO J318.5-22,False,True,1624,1,3,G,S,0.0,0,0.0,0.0,0,1+
1624_02,Earth,False,G/250/S,55 Cancri e,False,True,1624,2,3,G,S,612.0,0,0.0,0.0,51-100,1+
1624_03,Earth,False,G/250/S,TRAPPIST-1e,False,True,1624,3,3,G,S,0.0,0,0.0,0.0,0,1+
1625_01,Europa,True,C/59/P,55 Cancri e,False,True,1625,1,2,C,P,0.0,0,0.0,0.0,0,1+
1625_02,Europa,False,C/59/P,TRAPPIST-1e,False,False,1625,2,2,C,P,0.0,101+,2113.0,98.0,0,1+
1626_01,Earth,False,F/324/P,TRAPPIST-1e,False,False,1626,1,1,F,P,0.0,1-50,0.0,1.0,0,1+
1628_01,Europa,True,B/71/S,TRAPPIST-1e,False,True,1628,1,1,B,S,0.0,0,0.0,0.0,0,1+
1630_01,Earth,True,G/252/S,PSO J318.5-22,False,True,1630,1,3,G,S,0.0,0,0.0,0.0,0,1+
1630_02,Earth,True,G/252/S,TRAPPIST-1e,False,False,1630,2,3,G,S,0.0,0,0.0,0.0,0,1+
1630_03,Earth,False,F/309/S,TRAPPIST-1e,False,False,1630,3,3,F,S,0.0,1-50,732.0,5.0,1-50,1+
1631_01,Earth,False,E/118/S,TRAPPIST-1e,False,False,1631,1,1,E,S,1215.0,1-50,0.0,362.0,0,1+
1632_01,Europa,True,C/62/S,TRAPPIST-1e,False,True,1632,1,1,C,S,0.0,0,0.0,0.0,0,1+
1633_01,Earth,True,G/261/P,TRAPPIST-1e,False,True,1633,1,2,G,P,0.0,0,0.0,0.0,0,1+
1633_02,Earth,True,G/261/P,TRAPPIST-1e,False,True,1633,2,2,G,P,0.0,0,0.0,0.0,0,1+
1634_01,Earth,True,G/253/S,55 Cancri e,False,False,1634,1,1,G,S,0.0,0,0.0,0.0,0,1+
1635_01,Earth,False,F/325/P,TRAPPIST-1e,False,False,1635,1,1,F,P,1300.0,0,0.0,1134.0,0,1+
1636_01,Earth,False,G/254/S,TRAPPIST-1e,False,False,1636,1,1,G,S,139.0,101+,71.0,25.0,1-50,1+
1637_01,Earth,True,G/255/S,TRAPPIST-1e,False,True,1637,1,1,G,S,0.0,0,0.0,0.0,0,1+
1638_01,Earth,False,E/119/S,TRAPPIST-1e,False,False,1638,1,1,E,S,414.0,0,307.0,0.0,51-100,1+
1640_01,Earth,False,G/262/P,TRAPPIST-1e,False,True,1640,1,1,G,P,305.0,0,618.0,2.0,1-50,1+
1644_01,Earth,False,F/327/P,55 Cancri e,False,False,1644,1,1,F,P,0.0,1-50,0.0,794.0,0,1+
1645_01,Earth,True,G/734/S,55 Cancri e,False,False,1645,1,1,G,S,0.0,0,0.0,0.0,0,1+
1646_01,Earth,False,G/264/P,TRAPPIST-1e,False,True,1646,1,1,G,P,0.0,0,0.0,0.0,101+,1+
1647_01,Earth,False,F/328/P,TRAPPIST-1e,False,False,1647,1,1,F,P,954.0,0,3.0,2.0,1-50,1+
1649_01,Earth,True,G/265/P,55 Cancri e,False,False,1649,1,1,G,P,0.0,0,0.0,0.0,0,1+
1650_01,Earth,True,G/258/S,55 Cancri e,False,True,1650,1,1,G,S,0.0,0,0.0,0.0,0,1+
1651_01,Earth,True,G/266/P,PSO J318.5-22,False,False,1651,1,3,G,P,0.0,0,0.0,0.0,0,1+
1651_02,Earth,False,G/266/P,55 Cancri e,False,True,1651,2,3,G,P,0.0,0,0.0,0.0,0,1+
1651_03,Earth,True,G/266/P,PSO J318.5-22,False,True,1651,3,3,G,P,0.0,0,0.0,0.0,0,1+
1653_01,Europa,False,A/19/S,TRAPPIST-1e,False,False,1653,1,1,A,S,4.0,101+,774.0,2.0,101+,1+
1655_01,Earth,False,G/734/S,TRAPPIST-1e,False,False,1655,1,2,G,S,3087.24,0,0.0,5.0,0,1+
1655_02,Earth,False,F/310/S,TRAPPIST-1e,False,True,1655,2,2,F,S,0.0,101+,0.0,0.0,0,1+
1656_01,Earth,False,F/311/S,TRAPPIST-1e,False,False,1656,1,1,F,S,1.0,101+,0.0,0.0,1-50,1+
1657_01,Earth,False,G/267/P,TRAPPIST-1e,False,False,1657,1,1,G,P,0.0,0,109.0,5321.0,101+,1+
1658_01,Mars,False,F/312/S,TRAPPIST-1e,False,True,1658,1,1,F,S,1150.0,0,4.0,0.0,1-50,1+
1659_01,Earth,False,F/313/S,TRAPPIST-1e,False,False,1659,1,1,F,S,0.0,51-100,0.0,718.0,1-50,1+
1660_01,Earth,False,E/122/S,TRAPPIST-1e,False,False,1660,1,1,E,S,0.0,1-50,905.0,0.0,0,1+
1661_01,Europa,False,A/20/S,TRAPPIST-1e,False,False,1661,1,4,A,S,0.0,0,0.0,0.0,0,1+
1661_02,Europa,False,A/20/S,TRAPPIST-1e,False,False,1661,2,4,A,S,0.0,51-100,2136.0,178.0,0,1+
1661_03,Europa,True,A/20/S,TRAPPIST-1e,False,True,1661,3,4,A,S,0.0,0,0.0,0.0,0,1+
1661_04,Europa,False,A/20/S,TRAPPIST-1e,False,False,1661,4,4,A,S,0.0,101+,1306.0,0.0,0,1+
1662_01,Earth,False,F/314/S,PSO J318.5-22,False,False,1662,1,1,F,S,127.0,0,542.0,0.0,0,1+
1663_01,Earth,True,G/268/P,PSO J318.5-22,False,True,1663,1,1,G,P,0.0,0,0.0,0.0,0,1+
1666_01,Europa,False,D/59/S,TRAPPIST-1e,False,True,1666,1,1,D,S,158.0,101+,0.0,86.0,101+,1+
1668_01,Earth,False,F/316/S,TRAPPIST-1e,False,False,1668,1,1,F,S,2.0,0,101.0,536.0,1-50,1+
1669_01,Mars,False,F/317/S,TRAPPIST-1e,False,False,1669,1,3,F,S,2436.0,0,16.0,0.0,101+,1+
1669_02,Mars,True,F/317/S,TRAPPIST-1e,False,True,1669,2,3,F,S,0.0,0,0.0,0.0,0,1+
1669_03,Mars,False,F/317/S,55 Cancri e,False,False,1669,3,3,F,S,1481.0,0,0.0,0.0,101+,1+
1670_01,Earth,False,G/269/P,TRAPPIST-1e,False,False,1670,1,2,G,P,0.0,51-100,2.0,1442.0,101+,1+
1670_02,Earth,True,G/269/P,TRAPPIST-1e,False,False,1670,2,2,G,P,0.0,0,0.0,0.0,0,1+
1671_01,Europa,False,B/73/S,55 Cancri e,False,False,1671,1,1,B,S,0.0,101+,5294.519999999993,64.0,0,1+
1672_01,Earth,False,F/318/S,TRAPPIST-1e,False,False,1672,1,1,F,S,7.0,0,797.0,0.0,0,1+
1673_01,Earth,False,F/330/P,55 Cancri e,False,False,1673,1,1,F,P,876.0,0,1.0,16.0,1-50,1+
1674_01,Earth,True,G/260/S,PSO J318.5-22,False,False,1674,1,1,G,S,0.0,0,0.0,0.0,0,1+
1676_01,Earth,True,G/270/P,TRAPPIST-1e,False,False,1676,1,1,G,P,0.0,0,0.0,0.0,0,1+
1677_01,Earth,False,E/103/P,TRAPPIST-1e,False,False,1677,1,1,E,P,5.0,51-100,0.0,0.0,0,1+
1681_01,Earth,False,G/261/S,TRAPPIST-1e,False,False,1681,1,1,G,S,1.0,51-100,793.0,0.0,0,1+
1682_01,Mars,True,F/331/P,TRAPPIST-1e,False,True,1682,1,1,F,P,0.0,0,0.0,0.0,0,1+
1685_01,Earth,False,G/734/S,55 Cancri e,False,False,1685,1,3,G,S,0.0,101+,0.0,264.0,51-100,1+
1685_02,Earth,False,G/272/P,55 Cancri e,False,False,1685,2,3,G,P,0.0,0,0.0,0.0,0,1+
1685_03,Earth,True,G/272/P,TRAPPIST-1e,False,True,1685,3,3,G,P,0.0,0,0.0,0.0,0,1+
1687_01,Mars,False,F/334/P,TRAPPIST-1e,True,False,1687,1,1,F,P,714.0,101+,0.0,44.0,101+,1+
1688_01,Earth,False,E/124/S,TRAPPIST-1e,False,False,1688,1,3,E,S,233.0,101+,0.0,0.0,0,1+
1688_02,Earth,True,G/734/S,TRAPPIST-1e,False,False,1688,2,3,G,S,0.0,0,0.0,0.0,0,1+
1688_03,Earth,True,G/262/S,TRAPPIST-1e,False,True,1688,3,3,G,S,0.0,0,0.0,0.0,0,1+
1690_01,Earth,False,F/335/P,TRAPPIST-1e,False,False,1690,1,1,F,P,0.0,1-50,5.0,754.0,51-100,1+
1691_01,Mars,False,F/321/S,TRAPPIST-1e,False,False,1691,1,1,F,S,3087.24,101+,0.0,0.0,101+,1+
1694_01,Earth,True,G/263/S,PSO J318.5-22,False,True,1694,1,1,G,S,0.0,0,0.0,0.0,0,1+
1695_01,Earth,False,G/264/S,TRAPPIST-1e,False,False,1695,1,1,G,S,324.0,0,2.0,256.0,101+,1+
1696_01,Europa,False,B/55/P,TRAPPIST-1e,False,False,1696,1,1,B,P,0.0,101+,5294.519999999993,427.0,1-50,1
1697_01,Earth,False,G/274/P,TRAPPIST-1e,False,False,1697,1,1,G,P,0.0,1-50,773.0,0.0,0,1+
1698_01,Earth,True,E/125/S,PSO J318.5-22,False,True,1698,1,1,E,S,0.0,0,0.0,0.0,0,1+
1699_01,Earth,False,F/336/P,55 Cancri e,False,True,1699,1,1,F,P,0.0,101+,0.0,68.0,0,1+
1700_01,Europa,True,B/74/S,TRAPPIST-1e,False,True,1700,1,2,B,S,0.0,0,0.0,0.0,0,1+
1700_02,Europa,False,B/74/S,TRAPPIST-1e,False,False,1700,2,2,B,S,0.0,1-50,5294.519999999993,622.0,0,1+
1704_01,Mars,False,D/60/S,TRAPPIST-1e,False,False,1704,1,2,D,S,1112.0,0,0.0,3.0,101+,1+
1704_02,Mars,False,D/60/S,55 Cancri e,False,True,1704,2,2,D,S,86.0,101+,0.0,0.0,101+,1+
1705_01,Mars,False,E/126/S,TRAPPIST-1e,True,False,1705,1,1,E,S,0.0,0,0.0,0.0,0,1+
1708_01,Earth,False,F/338/P,PSO J318.5-22,False,False,1708,1,1,F,P,0.0,1-50,2.0,1290.0,1-50,1+
1709_01,Mars,False,F/326/S,TRAPPIST-1e,False,False,1709,1,7,F,S,31.0,0,0.0,47.0,101+,1+
1709_02,Mars,False,D/61/S,TRAPPIST-1e,False,True,1709,2,7,D,S,2210.0,0,0.0,0.0,51-100,1+
1709_03,Mars,False,G/734/S,TRAPPIST-1e,False,False,1709,3,7,G,S,1313.0,0,0.0,1.0,1-50,1+
1709_04,Mars,False,E/127/S,TRAPPIST-1e,False,False,1709,4,7,E,S,1744.0,0,8.0,8.0,101+,1+
1709_05,Mars,True,F/326/S,TRAPPIST-1e,False,True,1709,5,7,F,S,0.0,0,0.0,0.0,0,1+
1709_06,Mars,False,D/61/S,TRAPPIST-1e,False,False,1709,6,7,D,S,1554.0,0,20.0,1241.0,101+,1+
1709_07,Mars,False,F/326/S,TRAPPIST-1e,False,False,1709,7,7,F,S,285.0,51-100,102.0,0.0,101+,1+
1710_01,Earth,True,G/276/P,PSO J318.5-22,False,True,1710,1,1,G,P,0.0,0,0.0,0.0,0,1+
1711_01,Earth,False,F/327/S,TRAPPIST-1e,False,False,1711,1,1,F,S,437.0,101+,825.0,0.0,101+,1+
1712_01,Mars,False,F/339/P,TRAPPIST-1e,False,False,1712,1,2,F,P,139.0,0,21.0,0.0,101+,1+
1712_02,Mars,False,F/339/P,TRAPPIST-1e,False,False,1712,2,2,F,P,103.0,1-50,2421.0,24.0,1-50,1+
1713_01,Earth,False,G/277/P,TRAPPIST-1e,False,False,1713,1,1,G,P,84.0,101+,0.0,0.0,1-50,1+
1714_01,Earth,False,G/265/S,TRAPPIST-1e,False,False,1714,1,1,G,S,0.0,0,0.0,0.0,0,1+
1715_01,Earth,True,G/266/S,TRAPPIST-1e,False,False,1715,1,1,G,S,0.0,0,0.0,0.0,0,1+
1717_01,Earth,False,E/105/P,TRAPPIST-1e,False,True,1717,1,2,E,P,813.0,0,236.0,0.0,101+,1+
1717_02,Earth,False,E/105/P,TRAPPIST-1e,False,False,1717,2,2,E,P,4.0,0,0.0,1679.0,0,1+
1718_01,Earth,True,G/734/S,TRAPPIST-1e,False,True,1718,1,1,G,S,0.0,0,0.0,0.0,0,1+
1719_01,Earth,True,G/278/P,TRAPPIST-1e,False,False,1719,1,1,G,P,0.0,0,0.0,0.0,0,1+
1721_01,Earth,False,F/341/P,TRAPPIST-1e,False,False,1721,1,1,F,P,320.0,1-50,0.0,640.0,1-50,1+
1723_01,Earth,False,E/128/S,TRAPPIST-1e,False,False,1723,1,1,E,S,852.0,0,135.0,0.0,0,1+
1724_01,Europa,False,A/21/S,55 Cancri e,False,True,1724,1,1,A,S,8.0,101+,73.0,31.0,0,1+
1725_01,Earth,False,F/328/S,TRAPPIST-1e,False,False,1725,1,1,F,S,0.0,101+,0.0,603.0,0,1+
1727_01,Mars,True,F/342/P,TRAPPIST-1e,False,True,1727,1,2,F,P,0.0,0,0.0,0.0,0,1+
1727_02,Mars,False,D/54/P,55 Cancri e,False,False,1727,2,2,D,P,1279.0,0,359.0,0.0,101+,1+
1728_01,Earth,False,G/280/P,TRAPPIST-1e,False,False,1728,1,1,G,P,553.0,0,87.0,243.0,0,1+
1729_01,Earth,False,F/343/P,TRAPPIST-1e,False,True,1729,1,1,F,P,21.0,0,568.0,0.0,101+,1+
1730_01,Earth,False,E/106/P,55 Cancri e,False,True,1730,1,1,E,P,68.0,0,0.0,795.0,0,1+
1731_01,Earth,True,G/281/P,PSO J318.5-22,False,True,1731,1,2,G,P,0.0,0,0.0,0.0,0,1+
1731_02,Earth,False,G/281/P,55 Cancri e,False,True,1731,2,2,G,P,1.0,101+,0.0,0.0,0,1+
1733_01,Earth,False,F/344/P,TRAPPIST-1e,False,False,1733,1,1,F,P,1336.0,101+,0.0,0.0,0,1+
1734_01,Earth,True,G/283/P,TRAPPIST-1e,False,True,1734,1,1,G,P,0.0,0,0.0,0.0,0,1+
1736_01,Earth,True,G/284/P,PSO J318.5-22,False,False,1736,1,1,G,P,0.0,0,0.0,0.0,0,1+
1738_01,Earth,False,E/129/S,TRAPPIST-1e,False,False,1738,1,2,E,S,0.0,0,467.0,0.0,1-50,1+
1738_02,Earth,True,G/268/S,55 Cancri e,False,True,1738,2,2,G,S,0.0,0,0.0,0.0,0,1+
1739_01,Earth,True,G/269/S,PSO J318.5-22,False,True,1739,1,1,G,S,0.0,0,0.0,0.0,0,1+
1740_01,Earth,False,G/270/S,TRAPPIST-1e,False,False,1740,1,1,G,S,762.0,1-50,0.0,0.0,1-50,1+
1742_01,Mars,False,D/55/P,PSO J318.5-22,True,False,1742,1,1,D,P,49.0,101+,0.0,0.0,101+,1+
1745_01,Europa,False,E/130/S,TRAPPIST-1e,False,False,1745,1,1,E,S,0.0,101+,221.0,5567.159999999996,0,1+
1746_01,Mars,True,F/331/S,TRAPPIST-1e,False,True,1746,1,1,F,S,0.0,0,0.0,0.0,0,1+
1747_01,Earth,False,G/271/S,55 Cancri e,False,True,1747,1,1,G,S,0.0,0,13.0,0.0,101+,1+
1748_01,Earth,False,G/287/P,TRAPPIST-1e,False,False,1748,1,3,G,P,0.0,0,2.0,807.0,0,1+
1748_02,Earth,False,G/287/P,TRAPPIST-1e,False,False,1748,2,3,G,P,0.0,0,0.0,0.0,0,1+
1748_03,Earth,False,G/287/P,TRAPPIST-1e,False,True,1748,3,3,G,P,0.0,0,0.0,0.0,0,1+
1749_01,Earth,True,G/288/P,PSO J318.5-22,False,False,1749,1,1,G,P,0.0,0,0.0,0.0,0,1+
1752_01,Earth,False,F/333/S,55 Cancri e,False,True,1752,1,1,F,S,1006.0,1-50,0.0,308.0,0,1+
1753_01,Earth,True,G/272/S,TRAPPIST-1e,False,True,1753,1,1,G,S,0.0,0,0.0,0.0,0,1+
1755_01,Earth,True,G/273/S,TRAPPIST-1e,False,False,1755,1,1,G,S,0.0,0,0.0,0.0,0,1+
1757_01,Earth,False,F/334/S,TRAPPIST-1e,False,False,1757,1,1,F,S,26.0,101+,39.0,26.0,0,1+
1758_01,Earth,False,G/274/S,TRAPPIST-1e,False,False,1758,1,1,G,S,587.0,0,318.0,3.0,0,1+
1760_01,Earth,False,F/336/S,TRAPPIST-1e,False,False,1760,1,1,F,S,742.0,1-50,26.0,4.0,1-50,1+
1761_01,Earth,False,F/347/P,55 Cancri e,False,False,1761,1,1,F,P,145.0,101+,49.0,1.0,1-50,1+
1762_01,Earth,False,E/132/S,PSO J318.5-22,False,True,1762,1,2,E,S,2400.0,1-50,20.0,0.0,0,1+
1762_02,Earth,False,G/275/S,TRAPPIST-1e,False,False,1762,2,2,G,S,104.0,0,174.0,253.0,0,1+
1763_01,Europa,False,E/133/S,TRAPPIST-1e,False,True,1763,1,1,E,S,0.0,101+,59.0,0.0,0,1
1764_01,Mars,True,F/337/S,TRAPPIST-1e,False,True,1764,1,2,F,S,0.0,0,0.0,0.0,0,1+
1764_02,Mars,False,E/134/S,TRAPPIST-1e,False,False,1764,2,2,E,S,0.0,0,0.0,0.0,0,1+
1766_01,Earth,False,F/338/S,55 Cancri e,False,False,1766,1,1,F,S,112.0,0,0.0,1333.0,0,1+
1767_01,Europa,True,C/65/S,55 Cancri e,False,True,1767,1,4,C,S,0.0,0,0.0,0.0,0,1+
1767_02,Europa,False,C/65/S,TRAPPIST-1e,False,True,1767,2,4,C,S,3087.24,101+,6.0,1168.0,0,1+
1767_03,Europa,False,C/65/S,TRAPPIST-1e,False,True,1767,3,4,C,S,2973.0,101+,57.0,42.0,101+,1+
1767_04,Europa,True,C/65/S,TRAPPIST-1e,False,True,1767,4,4,C,S,0.0,0,0.0,0.0,0,1+
1768_01,Earth,False,G/276/S,TRAPPIST-1e,False,False,1768,1,1,G,S,0.0,1-50,732.0,0.0,0,1+
1769_01,Mars,True,F/339/S,TRAPPIST-1e,False,True,1769,1,1,F,S,0.0,0,0.0,0.0,0,1+
1770_01,Europa,True,B/75/S,55 Cancri e,False,True,1770,1,1,B,S,0.0,0,0.0,0.0,0,1+
1771_01,Earth,False,G/291/P,TRAPPIST-1e,False,True,1771,1,1,G,P,0.0,101+,0.0,0.0,101+,1+
1772_01,Mars,False,F/348/P,TRAPPIST-1e,False,False,1772,1,1,F,P,1220.0,0,39.0,0.0,1-50,1+
1774_01,Mars,True,E/135/S,TRAPPIST-1e,False,True,1774,1,1,E,S,0.0,0,0.0,0.0,0,1+
1775_01,Earth,False,G/277/S,TRAPPIST-1e,False,True,1775,1,1,G,S,0.0,0,0.0,14.0,101+,1+
1776_01,Earth,False,G/278/S,TRAPPIST-1e,False,False,1776,1,1,G,S,0.0,0,0.0,0.0,101+,1+
1778_01,Earth,True,G/279/S,PSO J318.5-22,False,False,1778,1,1,G,S,0.0,0,0.0,0.0,0,1+
1779_01,Earth,False,F/349/P,55 Cancri e,False,True,1779,1,1,F,P,164.0,101+,0.0,11.0,0,1+
1781_01,Europa,False,C/66/S,55 Cancri e,False,True,1781,1,1,C,S,0.0,101+,0.0,12.0,0,1+
1782_01,Earth,True,G/734/S,TRAPPIST-1e,False,False,1782,1,2,G,S,0.0,0,0.0,0.0,0,1+
1782_02,Earth,False,F/341/S,TRAPPIST-1e,False,False,1782,2,2,F,S,596.0,0,73.0,0.0,101+,1+
1783_01,Earth,False,G/281/S,55 Cancri e,False,False,1783,1,2,G,S,28.0,0,0.0,591.0,0,1+
1783_02,Earth,True,G/281/S,PSO J318.5-22,False,False,1783,2,2,G,S,0.0,0,0.0,0.0,0,1+
1785_01,Mars,True,E/107/P,55 Cancri e,False,False,1785,1,1,E,P,0.0,0,0.0,0.0,0,1+
1786_01,Earth,False,F/342/S,TRAPPIST-1e,False,False,1786,1,1,F,S,28.0,51-100,34.0,638.0,0,1+
