PassengerId,CryoSleep,VIP,Transported,Group,GroupNum,GroupSize,Side,RoomService_Trimmed,Spa_Trimmed,VRDeck_Trimmed,FamilySize_Cat,HomePlanet_Europa,HomePlanet_Mars,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,FoodCourt_Cat_1-50,FoodCourt_Cat_101+,FoodCourt_Cat_51-100,ShoppingMall_Cat_1-50,ShoppingMall_Cat_101+,ShoppingMall_Cat_51-100,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
0772_02,1,0,1,772,2,4,1,0.0,0.0,0.0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0772_03,1,0,1,772,3,4,1,0.0,0.0,0.0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0772_04,0,0,1,772,4,4,1,0.0,0.0,0.0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0773_01,0,0,0,773,1,1,1,558.0,175.0,0.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0776_01,0,0,1,776,1,1,0,0.0,0.0,18.0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
0777_01,0,0,0,777,1,1,0,0.0,1018.0,0.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0779_01,0,0,0,779,1,1,0,562.0,0.0,11.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0781_01,0,0,0,781,1,1,1,14.0,3.0,467.0,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0782_01,1,0,1,782,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0784_01,1,0,1,784,1,1,1,0.0,0.0,0.0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0785_01,0,0,0,785,1,1,0,713.0,0.0,1.0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0786_01,1,0,1,786,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0787_01,1,0,0,787,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0788_01,0,0,0,788,1,1,0,797.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0789_01,0,1,0,789,1,3,1,0.0,2177.0,342.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0789_02,0,0,0,789,2,3,1,0.0,89.0,3497.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0789_03,1,0,1,789,3,3,1,0.0,0.0,0.0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0790_01,1,0,1,790,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0791_01,1,0,0,791,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0793_01,0,0,0,793,1,1,0,0.0,7.0,766.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0794_01,0,0,1,794,1,2,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0794_02,1,0,1,794,2,2,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0795_01,0,0,0,795,1,1,1,0.0,874.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0796_01,1,0,1,796,1,1,1,0.0,0.0,0.0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0797_01,0,0,0,797,1,1,1,0.0,0.0,645.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0798_01,1,0,1,798,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0799_01,0,0,0,799,1,1,0,0.0,1590.0,4.0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0802_01,1,0,1,802,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0805_01,0,1,1,805,1,1,0,0.0,1953.0,1.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
0806_01,0,0,0,806,1,2,1,183.0,0.0,1171.0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0806_02,0,0,1,806,2,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0808_01,0,0,0,808,1,1,1,159.0,0.0,10.0,1,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
0809_01,0,0,1,809,1,4,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0809_02,0,0,0,809,2,4,1,1227.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
0809_03,0,0,0,809,3,4,1,836.0,304.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0809_04,0,0,1,809,4,4,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0811_01,0,0,0,811,1,3,1,1209.0,0.0,833.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0811_02,1,0,1,811,2,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0811_03,0,0,1,811,3,3,1,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0813_01,1,0,1,813,1,1,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0815_01,0,0,0,815,1,1,1,2.0,0.0,0.0,1,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
0816_01,0,0,0,816,1,1,1,0.0,4614.0,438.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0817_01,1,0,0,817,1,1,0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0818_01,0,1,1,818,1,1,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0819_01,1,0,1,819,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0820_01,0,0,1,820,1,2,1,0.0,0.0,3.0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0820_02,0,0,0,820,2,2,1,751.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0822_01,0,0,1,822,1,1,1,0.0,0.0,161.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0823_01,1,0,1,823,1,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0823_02,0,0,1,823,2,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0824_01,0,0,0,824,1,1,1,815.0,55.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0825_01,1,0,1,825,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0826_01,0,0,1,826,1,1,1,174.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0828_01,0,0,0,828,1,2,1,786.0,59.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0828_02,0,0,1,828,2,2,1,324.0,7.0,26.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0829_01,0,0,1,829,1,1,0,15.0,2.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0830_01,0,0,1,830,1,1,0,14.0,795.0,0.0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0833_01,1,0,1,833,1,1,1,0.0,0.0,0.0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0834_01,0,0,0,834,1,1,0,0.0,838.0,27.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0835_01,0,0,0,835,1,1,1,77.0,424.0,166.0,1,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0836_01,0,1,0,836,1,1,1,494.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False
0839_01,0,0,0,839,1,1,1,0.0,0.0,5152.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0840_01,0,0,0,840,1,1,0,663.0,0.0,2.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
0845_01,0,0,0,845,1,1,1,2651.0,266.0,1300.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0846_01,1,0,0,846,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0848_01,1,0,1,848,1,2,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0848_02,1,0,1,848,2,2,0,0.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0849_01,0,0,1,849,1,2,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0849_02,1,0,1,849,2,2,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0850_01,1,0,1,850,1,1,1,0.0,0.0,0.0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0851_01,0,0,0,851,1,1,0,217.0,1.0,12.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0853_01,1,0,1,853,1,1,1,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0859_01,1,0,1,859,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0860_01,0,0,0,860,1,1,0,34.0,0.0,427.0,1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
0863_01,1,0,0,863,1,3,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0863_02,0,0,0,863,2,3,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0863_03,1,0,0,863,3,3,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0865_01,1,0,1,865,1,2,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0865_02,1,0,1,865,2,2,1,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0867_01,0,0,0,867,1,1,1,2.0,2.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0868_01,1,0,1,868,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0869_01,0,0,0,869,1,1,1,280.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0870_01,0,0,0,870,1,1,0,112.0,92.0,0.0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0871_01,0,0,1,871,1,1,1,2.0,246.0,31.0,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0873_01,0,0,0,873,1,1,0,0.0,2529.0,92.0,1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0874_01,0,0,0,874,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0875_01,0,0,0,875,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0876_01,0,0,0,876,1,1,1,12.0,2.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0877_01,1,0,1,877,1,1,0,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0878_01,0,1,0,878,1,1,1,381.0,447.0,0.0,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
0879_01,0,0,0,879,1,1,1,784.0,0.0,4.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0881_01,0,0,0,881,1,1,1,3087.24,31.0,26.0,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
0883_01,0,0,0,883,1,1,0,875.0,18.0,0.0,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True
0885_01,1,0,0,885,1,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0885_02,1,0,1,885,2,2,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0889_01,0,0,0,889,1,2,0,0.0,0.0,0.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0889_02,0,0,1,889,2,2,0,1.0,10.0,52.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0890_01,0,0,0,890,1,1,0,172.0,9.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0893_01,1,0,1,893,1,1,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0898_01,1,0,0,898,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0899_01,0,0,1,899,1,2,0,0.0,0.0,1.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0899_02,1,0,0,899,2,2,0,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0901_01,0,0,1,901,1,1,1,47.0,0.0,0.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0902_01,0,0,1,902,1,1,0,200.0,413.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0903_01,1,0,0,903,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0904_01,0,0,0,904,1,1,0,0.0,148.0,1043.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0905_01,0,0,0,905,1,1,0,4.0,435.0,19.0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0906_01,0,0,1,906,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
0907_01,0,0,0,907,1,2,0,0.0,5294.519999999993,28.0,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0907_02,0,0,0,907,2,2,0,0.0,145.0,634.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0910_01,1,0,1,910,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0911_01,0,1,0,911,1,2,0,2492.0,136.0,4.0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0911_02,0,0,1,911,2,2,0,853.0,31.0,0.0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0912_01,0,0,1,912,1,1,1,0.0,369.0,450.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0913_01,0,0,0,913,1,1,0,0.0,5294.519999999993,34.0,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
0915_01,0,0,0,915,1,1,1,157.0,544.0,3.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0918_01,0,0,0,918,1,1,1,47.0,139.0,1406.0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0919_01,0,0,0,919,1,1,0,18.0,886.0,289.0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
0921_01,1,0,0,921,1,1,1,0.0,0.0,0.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0922_01,1,0,1,922,1,2,0,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0922_02,0,0,0,922,2,2,0,0.0,169.0,1226.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
